name,f_high,f_low
NE32 4,0.000013,0.000036
NE32 5,0.000015,0.000040
NE33 1,0.008653,0.017327
NE33 2,0.000177,0.000369
NE33 3,0.000161,0.000335
NE33 4,0.000145,0.000302
NE33 5,0.000211,0.000439
NE33 9,0.000763,0.001588
NE34 0,0.000010,0.000028
NE34 6,0.000011,0.000031
NE34 7,0.000010,0.000028
NE34 8,0.000010,0.000028
NE34 9,0.000010,0.000026
NE35 9,0.000114,0.000310
NE36 0,0.000047,0.004833
NE37 1,0.000019,0.000052
NE37 2,0.000022,0.000060
NE37 3,0.000041,0.000112
NE37 9,0.000236,0.000643
NE38 0,0.000599,0.000640
NE38 7,0.000416,0.000445
NE38 8,0.014005,0.014035
NE38 9,0.000881,0.000943
NE39 1,0.006069,0.006143
NE39 2,0.000389,0.000464
NE4 5,0.000018,0.000049
NE4 6,0.000017,0.000047
NE4 7,0.000026,0.000072
NE4 8,0.000019,0.000051
NE4 9,0.000013,0.000035
NE40 3,0.000018,0.003981
NE40 4,0.000017,0.000179
NE40 9,0.000239,0.002546
NE41 8,0.000188,0.000512
NE42 5,0.000032,0.002331
NE42 6,0.000035,0.050221
NE42 9,0.000333,0.024590
NE43 7,0.009411,0.018856
NE44 6,0.011313,0.022787
NE45 5,0.025219,0.030344
NE46 1,0.006203,0.022793
NE46 2,0.012476,0.016891
NE46 3,0.007263,0.137240
NE46 4,0.058721,0.090694
NE46 9,0.022268,0.065534
NE47 0,0.016919,0.029964
NE47 5,0.005334,0.017314
NE47 6,0.080944,0.366898
NE47 7,0.013843,0.024516
NE47 8,0.006150,0.019962
NE47 9,0.022170,0.027925
NE48 1,0.061886,0.063098
NE48 2,0.008219,0.015113
NE48 3,0.002306,0.015878
NE48 4,0.005784,0.008075
NE49 0,0.033809,0.067656
NE49 9,0.002110,0.004257
NE5 1,0.000008,0.000022
NE5 2,0.000007,0.000019
NE5 3,0.000008,0.000022
NE5 4,0.000011,0.000029
NE5 5,0.000014,0.000038
NE5 9,0.000110,0.000300
NE6 1,0.013550,0.013578
NE6 2,0.000204,0.000219
NE6 3,0.000295,0.000316
NE6 4,0.004308,0.004324
NE6 5,0.000253,0.000270
NE6 9,0.002983,0.003191
NE61 1,0.019076,0.441497
NE61 2,0.003698,0.007800
NE61 3,0.008002,0.016466
NE61 4,0.008119,0.031619
NE61 5,0.000396,0.007774
NE61 6,0.003747,0.007904
NE61 9,0.001085,0.012283
NE62 5,0.000028,0.000077
NE63 0,0.000245,0.000270
NE63 3,0.002744,0.003025
NE63 8,0.004395,0.004419
NE63 9,0.003005,0.003021
NE64 6,0.032530,0.097573
NE65 0,0.022381,0.053602
NE65 7,0.007307,0.057927
NE65 8,0.001236,0.003799
NE65 9,0.010541,0.015393
NE66 1,0.000306,0.000619
NE66 2,0.003653,0.007311
NE66 3,0.000273,0.000553
NE66 4,0.011311,0.028066
NE66 5,0.019657,0.021165
NE66 9,0.004057,0.008205
NE67 5,0.068753,0.068996
NE68 7,0.000147,0.000401
NE69 7,0.000778,0.002120
NE7 7,0.000030,0.000081
NE70 7,0.015338,0.015535
NE71 6,0.015704,0.094034
NE8 1,0.000733,0.000950
NE8 2,0.021433,0.026818
NE8 3,0.000593,0.000768
NE8 4,0.000538,0.000697
NE8 9,0.002878,0.003727
NE9 5,0.000011,0.000030
NE9 6,0.000009,0.000026
NE9 7,0.000010,0.000027
NE9 9,0.000150,0.000408
NG1 1,0.001853,0.043641
NG1 2,0.003401,0.009506
NG1 3,0.002370,0.006623
NG1 4,0.003248,0.009078
NG1 5,0.002780,0.007769
NG1 6,0.003142,0.008782
NG1 7,0.138152,0.280133
NG1 9,0.014455,0.040399
NG10 1,0.001250,0.830771
NG10 2,0.045452,0.750932
NG10 3,0.026542,0.354409
NG10 4,0.001169,0.202181
NG10 5,0.005532,0.122209
NG10 9,0.013622,0.405403
NG11 0,0.030501,0.072047
NG11 1,0.055555,0.117442
NG11 2,0.031746,0.067109
NG11 6,0.008279,0.040584
NG11 7,0.351176,0.681378
NG11 8,0.003858,0.011628
NG11 9,0.005787,0.012233
NG12 1,0.051655,0.124236
NG12 2,0.014792,0.039363
NG12 3,0.000519,0.001328
NG12 4,0.000840,0.002150
NG12 5,0.000598,0.001529
NG13 0,0.025419,0.096411
NG13 7,0.005099,0.022060
NG13 8,0.000900,0.037506
NG13 9,0.039361,0.120375
NG14 5,0.269895,0.438361
NG14 6,0.030354,0.047476
NG14 7,0.207501,0.373091
NG15 0,0.002813,0.005077
NG15 5,0.011534,0.020817
NG15 6,0.003428,0.003945
NG15 7,0.030067,0.050216
NG15 8,0.007032,0.019522
NG15 9,0.001498,0.002703
NG16 1,0.000898,0.001380
NG16 2,0.000500,0.000769
NG16 3,0.004070,0.014691
NG16 4,0.046679,0.066817
NG16 5,0.018211,0.018652
NG16 6,0.004418,0.004795
NG16 9,0.009427,0.014493
NG17 0,0.000308,0.001084
NG17 1,0.000031,0.000111
NG17 2,0.000021,0.000075
NG17 3,0.000028,0.000099
NG17 4,0.000030,0.000104
NG17 5,0.000037,0.000131
NG17 6,0.000280,0.000985
NG17 7,0.000026,0.000093
NG17 8,0.000023,0.000079
NG17 9,0.000036,0.000127
NG18 1,0.015038,0.060122
NG18 2,0.000283,0.015196
NG18 3,0.000221,0.000870
NG18 4,0.000178,0.000700
NG18 5,0.004474,0.005218
NG18 6,0.001309,0.005146
NG18 9,0.001544,0.006070
NG19 0,0.000031,0.000230
NG19 6,0.000029,0.000221
NG19 7,0.000033,0.004295
NG19 8,0.000030,0.003886
NG19 9,0.000032,0.000240
NG2 1,0.469587,0.732035
NG2 2,0.133097,0.640577
NG2 3,0.129900,0.534918
NG2 4,0.022552,0.064704
NG2 5,0.013606,0.617239
NG2 6,0.005259,0.213075
NG2 7,0.018951,0.426785
NG2 9,0.018479,0.843238
NG20 0,0.003956,0.004084
NG20 8,0.000129,0.000237
NG20 9,0.000195,0.000358
NG21 0,0.003323,0.003456
NG21 9,0.000165,0.000304
NG22 0,0.049662,0.069724
NG22 8,0.007532,0.017655
NG22 9,0.004009,0.004639
NG23 5,0.061515,0.108492
NG23 6,0.115333,0.359975
NG23 7,0.073191,0.289930
NG24 0,0.042816,0.117469
NG24 1,0.044945,0.200233
NG24 2,0.029565,0.067996
NG24 3,0.037064,0.107912
NG24 4,0.055074,0.121436
NG24 5,0.154885,0.205232
NG24 9,0.023055,0.063252
NG25 0,0.020923,0.104458
NG3 1,0.000087,0.000305
NG3 2,0.000059,0.000206
NG3 3,0.000065,0.000229
NG3 4,0.000078,0.000275
NG3 5,0.000035,0.000122
NG3 6,0.000047,0.000166
NG3 7,0.000074,0.000260
NG31 0,0.004480,0.015185
NG31 6,0.018316,0.128926
NG31 7,0.003981,0.034679
NG31 8,0.017937,0.022471
NG31 9,0.010629,0.019082
NG32 1,0.000851,0.001146
NG32 2,0.016174,0.016529
NG32 3,0.013018,0.017369
NG33 4,0.020822,0.025142
NG33 5,0.005032,0.005401
NG34 0,0.048652,0.156958
NG34 4,0.009531,0.029547
NG34 6,0.009531,0.029547
NG34 7,0.001354,0.078061
NG34 8,0.008824,0.024054
NG34 9,0.048318,0.071781
NG4 1,0.003036,0.008703
NG4 2,0.138149,0.418345
NG4 3,0.014801,0.024389
NG4 4,0.007486,0.017803
NG4 9,0.038712,0.110964
NG5 0,0.001947,0.002464
NG5 1,0.028860,0.028973
NG5 2,0.000543,0.000687
NG5 3,0.015594,0.023234
NG5 4,0.000429,0.000542
NG5 5,0.000264,0.000334
NG5 6,0.000344,0.000436
NG5 7,0.000462,0.000584
NG5 8,0.000301,0.000380
NG5 9,0.000403,0.000510
NG6 0,0.072727,0.083639
NG6 6,0.045454,0.057304
NG6 7,0.009091,0.011461
NG6 8,0.059861,0.076902
NG6 9,0.005347,0.006742
NG7 1,0.075963,0.112791
NG7 2,0.275565,0.474160
NG7 3,0.061188,0.087679
NG7 4,0.014542,0.023678
NG7 5,0.015353,0.027124
NG7 6,0.010883,0.017720
NG7 7,0.037661,0.044680
NG8 1,0.090792,0.142135
NG8 2,0.005779,0.010994
NG8 3,0.026897,0.033299
NG8 4,0.002448,0.004105
NG8 5,0.013900,0.035330
NG8 6,0.001952,0.003273
NG8 9,0.021665,0.036325
NG9 1,0.017741,0.477492
NG9 2,0.011246,0.255095
NG9 3,0.004995,0.024467
NG9 4,0.002207,0.023544
NG9 5,0.001703,0.075172
NG9 6,0.014045,0.289064
NG9 7,0.039182,0.062560
NG9 8,0.049185,0.073848
NG9 9,0.008019,0.085564
NN1 1,0.008349,0.062650
NN1 2,0.000695,0.008380
NN1 3,0.000806,0.002427
NN1 4,0.000526,0.001583
NN1 5,0.018515,0.019836
NN1 9,0.003681,0.011082
NN10 0,0.000077,0.000448
NN10 1,0.001257,0.007345
NN10 6,0.007322,0.022478
NN10 8,0.000128,0.000746
NN10 9,0.000102,0.012792
NN11 0,0.000011,0.000193
NN11 1,0.000027,0.000477
NN11 2,0.000009,0.000163
NN11 3,0.000005,0.003959
NN11 4,0.000004,0.000067
NN11 6,0.000008,0.000151
NN11 7,0.000019,0.000346
NN11 8,0.000010,0.000185
NN11 9,0.000009,0.000153
NN12 6,0.000006,0.003621
NN12 7,0.000009,0.000432
NN12 8,0.000005,0.005940
NN12 9,0.000033,0.001551
NN13 5,0.000169,0.000198
NN13 6,0.000147,0.000172
NN13 7,0.008797,0.008852
NN13 9,0.001903,0.002225
NN14 1,0.000407,0.003654
NN14 2,0.000490,0.000683
NN14 3,0.024891,0.025204
NN14 4,0.012753,0.019086
NN14 6,0.000597,0.000832
NN15 4,0.000434,0.002130
NN15 5,0.000056,0.000276
NN15 6,0.002856,0.014276
NN15 7,0.000115,0.000562
NN16 0,0.000008,0.000028
NN16 6,0.000022,0.000080
NN16 8,0.000007,0.000025
NN16 9,0.000005,0.000019
NN17 1,0.012419,0.012436
NN17 2,0.000426,0.000441
NN17 3,0.000624,0.000646
NN17 4,0.023771,0.023860
NN17 5,0.006771,0.006796
NN17 9,0.003006,0.003113
NN18 0,0.000141,0.000296
NN18 8,0.003451,0.006914
NN18 9,0.000175,0.000368
NN2 6,0.000009,0.000033
NN2 7,0.000007,0.000026
NN2 8,0.000006,0.000020
NN29 7,0.010797,0.010838
NN3 0,0.001596,0.002506
NN3 2,0.000160,0.000252
NN3 3,0.000148,0.000233
NN3 5,0.000207,0.000325
NN3 6,0.000164,0.000257
NN3 7,0.000148,0.000232
NN3 8,0.000129,0.000203
NN3 9,0.010638,0.015969
NN4 0,0.000329,0.019812
NN4 5,0.000703,0.010134
NN4 6,0.000291,0.004189
NN4 7,0.000788,0.095693
NN4 8,0.007456,0.115316
NN4 9,0.006576,0.024336
NN5 4,0.000122,0.007109
NN5 5,0.006134,0.319849
NN5 6,0.000070,0.004054
NN5 7,0.000108,0.050732
NN6 0,0.004078,0.004263
NN6 6,0.041246,0.054937
NN6 7,0.011382,0.015145
NN6 8,0.000861,0.001108
NN6 9,0.003629,0.003794
NN7 1,0.020480,0.021841
NN7 2,0.005420,0.006363
NN7 3,0.005542,0.006506
NN7 4,0.017167,0.047380
NN8 1,0.007502,0.011474
NN8 2,0.004979,0.019219
NN8 3,0.000326,0.000724
NN8 4,0.007611,0.011641
NN8 5,0.000574,0.001273
NN8 6,0.000961,0.013368
NN8 9,0.002375,0.005270
NN9 5,0.000085,0.000259
NN9 6,0.003015,0.009049
NP10 0,0.007183,0.110038
NP10 8,0.036060,0.462744
NP10 9,0.009868,0.304610
NP11 3,0.024103,0.042369
NP11 4,0.028325,0.072904
NP11 5,0.008352,0.079014
NP11 6,0.026839,0.327039
NP11 7,0.030844,0.181660
NP11 9,0.024750,0.157173
NP12 0,0.028213,0.044756
NP12 1,0.015278,0.016784
NP12 2,0.019750,0.046615
NP12 3,0.011389,0.022505
NP12 4,0.016323,0.030251
NP13 1,0.001282,0.028748
NP13 2,0.032221,0.102408
NP13 3,0.014562,0.019321
NP15 1,0.082193,0.260634
NP15 2,0.028984,0.052786
NP15 9,0.063035,0.187977
NP16 5,0.024094,0.069828
NP16 6,0.057257,0.069434
NP16 7,0.012556,0.024554
NP16 9,0.033091,0.060270
NP18 1,0.159520,0.356133
NP18 2,0.105209,0.231331
NP18 3,0.030612,0.153085
NP19 0,0.150828,0.883449
NP19 1,0.065511,0.469796
NP19 4,0.127797,0.952636
NP19 7,0.033370,0.259484
NP19 8,0.006551,0.271980
NP19 9,0.008401,0.037803
NP20 1,0.011174,0.039112
NP20 2,0.030204,0.132694
NP20 3,0.009986,0.024538
NP20 4,0.002110,0.010048
NP20 5,0.042519,0.252892
NP20 6,0.013025,0.021136
NP20 7,0.018164,0.127749
NP20 9,0.019834,0.094452
NP22 3,0.002579,0.003335
NP22 4,0.055420,0.069384
NP22 5,0.027489,0.028326
NP23 4,0.001928,0.008502
NP23 5,0.036643,0.070973
NP23 6,0.002213,0.029761
NP23 7,0.178332,0.453160
NP23 8,0.013493,0.035126
NP23 9,0.027662,0.072008
NP24 6,0.028383,0.050885
NP25 3,0.114755,0.231789
NP25 4,0.048083,0.067728
NP25 5,0.038027,0.311138
NP25 9,0.066401,0.206958
NP26 3,0.043579,0.233878
NP26 4,0.003568,0.209730
NP26 5,0.048651,0.156072
NP26 9,0.034079,0.202918
NP4 0,0.019010,0.031591
NP4 4,0.051508,0.084860
NP4 5,0.004814,0.007931
NP4 6,0.044624,0.081155
NP4 7,0.135252,0.153271
NP4 8,0.071548,0.161497
NP4 9,0.017754,0.042719
NP44 1,0.162047,0.195801
NP44 2,0.099284,0.129406
NP44 3,0.009109,0.102008
NP44 4,0.005638,0.011821
NP44 5,0.007375,0.015465
NP44 6,0.010768,0.022579
NP44 7,0.045013,0.090799
NP44 8,0.009048,0.296285
NP44 9,0.053838,0.112895
NP7 0,0.035166,0.052081
NP7 1,0.047156,0.140086
NP7 5,0.067685,0.236902
NP7 6,0.005614,0.016677
NP7 7,0.071524,0.436613
NP7 8,0.045862,0.075906
NP7 9,0.052418,0.074443
NP8 1,0.128897,0.188850
NR1 1,0.046173,0.118743
NR1 2,0.001231,0.003804
NR1 3,0.001501,0.004638
NR1 4,0.007318,0.050670
NR10 3,0.000024,0.000065
NR10 4,0.000026,0.000070
NR10 5,0.000029,0.000078
NR11 6,0.018591,0.024764
NR11 7,0.005871,0.006171
NR11 8,0.004185,0.004399
NR12 0,0.045119,0.121854
NR12 7,0.009781,0.012689
NR12 8,0.057688,0.063170
NR12 9,0.006140,0.007966
NR13 3,0.052144,0.052231
NR13 4,0.001296,0.004774
NR13 5,0.020159,0.020256
NR13 6,0.004389,0.004471
NR14 6,0.020452,0.023808
NR14 7,0.006493,0.006579
NR14 8,0.015852,0.015943
NR15 1,0.003855,0.003905
NR15 2,0.006088,0.006129
NR16 1,0.000192,0.004347
NR16 2,0.003693,0.003888
NR17 1,0.002831,0.002871
NR17 2,0.000166,0.000223
NR18 0,0.002876,0.005608
NR18 8,0.004941,0.007119
NR18 9,0.007043,0.007189
NR19 1,0.000213,0.003426
NR19 2,0.006697,0.006840
NR19 9,0.001196,0.001956
NR2 1,0.000049,0.008980
NR2 2,0.000042,0.007646
NR2 3,0.000033,0.005947
NR2 4,0.000033,0.215794
NR20 3,0.000153,0.003235
NR20 4,0.000166,0.000272
NR20 5,0.007352,0.007469
NR21 0,0.009049,0.014203
NR21 1,0.004066,0.013340
NR21 7,0.000387,0.006032
NR21 8,0.000397,0.001301
NR21 9,0.004983,0.028879
NR22 6,0.000757,0.002028
NR23 1,0.030323,0.060704
NR24 2,0.000100,0.000269
NR25 6,0.000607,0.002852
NR25 7,0.019507,0.093560
NR25 9,0.009445,0.044342
NR26 8,0.000054,0.000145
NR26 9,0.000841,0.002253
NR27 0,0.000066,0.000178
NR27 7,0.000667,0.001787
NR27 9,0.000064,0.000170
NR28 0,0.000027,0.003342
NR28 8,0.000430,0.002803
NR28 9,0.000028,0.000181
NR29 3,0.024663,0.029016
NR29 4,0.017813,0.021530
NR29 5,0.034029,0.048323
NR3 1,0.005125,0.142462
NR3 2,0.000252,0.010621
NR3 3,0.004511,0.112595
NR3 4,0.000264,0.006385
NR30 1,0.102506,0.411323
NR30 2,0.035896,0.336454
NR30 3,0.079883,0.432816
NR30 4,0.005416,0.243292
NR30 5,0.014041,0.067940
NR30 9,0.023275,0.613065
NR31 0,0.022412,0.023839
NR31 6,0.049692,0.118036
NR31 7,0.002750,0.004149
NR31 8,0.002065,0.003116
NR31 9,0.055274,0.056140
NR32 1,0.067351,0.173366
NR32 2,0.039631,0.075525
NR32 3,0.001700,0.003893
NR32 4,0.001183,0.002709
NR32 5,0.002193,0.005024
NR32 9,0.019631,0.044966
NR33 0,0.065058,0.196694
NR33 7,0.021704,0.028074
NR33 8,0.014645,0.022985
NR33 9,0.052405,0.068858
NR34 0,0.087986,0.089283
NR34 4,0.035105,0.043734
NR34 7,0.012766,0.013361
NR34 8,0.008684,0.014667
NR34 9,0.051822,0.072194
NR35 1,0.019093,0.033987
NR35 2,0.013000,0.034043
NR35 9,0.015750,0.034053
NR4 6,0.000032,0.000086
NR4 7,0.000029,0.000079
NR5 0,0.000032,0.000085
NR5 8,0.000034,0.000090
NR5 9,0.000046,0.000122
NR6 5,0.014427,0.024084
NR6 6,0.000437,0.000764
NR6 7,0.000439,0.000768
NR7 0,0.018925,0.018958
NR7 7,0.003139,0.003359
NR7 8,0.000458,0.000490
NR7 9,0.000797,0.000853
NR8 5,0.000619,0.007863
NR8 6,0.005727,0.005885
NR8 7,0.003118,0.005101
NR9 3,0.000207,0.004093
NR9 4,0.000274,0.000935
NR9 5,0.007777,0.023425
NW1 0,0.000016,0.000026
NW1 1,0.000017,0.000028
NW1 2,0.000027,0.000045
NW1 3,0.000022,0.000035
NW1 4,0.000023,0.000038
NW1 5,0.000020,0.000033
NW1 6,0.000017,0.000027
NW1 7,0.000019,0.000031
NW1 8,0.000012,0.000020
NW1 9,0.000013,0.000021
NW10 0,0.223783,0.381825
NW10 1,0.004108,0.006481
NW10 2,0.004288,0.006765
NW10 3,0.004087,0.006448
NW10 4,0.004671,0.007369
NW10 5,0.003216,0.005073
NW10 6,0.004784,0.007548
NW10 7,0.046154,0.057726
NW10 8,0.058207,0.079677
NW10 9,0.004643,0.007325
NW11 0,0.015293,0.015658
NW11 1,0.010108,0.012737
NW11 6,0.000923,0.001163
NW11 7,0.016091,0.021381
NW11 8,0.014026,0.020731
NW11 9,0.006949,0.007253
NW2 1,0.000016,0.005181
NW2 2,0.000017,0.000107
NW2 3,0.000018,0.000116
NW2 4,0.000019,0.000120
NW2 5,0.000016,0.000104
NW2 6,0.000012,0.000081
NW2 7,0.000016,0.000105
NW2 8,0.000078,0.000505
NW2 9,0.000160,0.001036
NW3 1,0.000018,0.000030
NW3 2,0.000013,0.000022
NW3 3,0.000021,0.000034
NW3 4,0.000017,0.000028
NW3 5,0.000019,0.000031
NW3 6,0.000018,0.000030
NW3 7,0.000017,0.000028
NW3 9,0.000168,0.000277
NW4 1,0.000600,0.006256
NW4 2,0.010903,0.011346
NW4 3,0.010472,0.020798
NW4 4,0.000571,0.000996
NW4 9,0.005764,0.010058
NW5 1,0.000033,0.000055
NW5 2,0.000031,0.000051
NW5 3,0.000055,0.000091
NW5 4,0.000041,0.000068
NW5 9,0.000330,0.000543
NW6 1,0.000013,0.000022
NW6 2,0.000025,0.000041
NW6 3,0.000021,0.000034
NW6 4,0.000018,0.000030
NW6 5,0.000015,0.000025
NW6 6,0.000020,0.000033
NW6 7,0.000013,0.000021
NW6 9,0.000166,0.000274
NW7 0,0.024752,0.030080
NW7 1,0.023533,0.038412
NW7 2,0.007401,0.007929
NW7 3,0.057350,0.057932
NW7 4,0.014257,0.014866
NW8 0,0.000031,0.000052
NW8 6,0.000033,0.000054
NW8 7,0.000030,0.000050
NW8 8,0.000023,0.000038
NW8 9,0.000026,0.000042
NW9 0,0.001395,0.003207
NW9 1,0.016184,0.037198
NW9 4,0.002217,0.005096
NW9 5,0.024280,0.051417
NW9 6,0.069394,0.154916
NW9 7,0.001651,0.024204
NW9 8,0.006214,0.008188
NW9 9,0.001695,0.003895
OL1 1,0.000131,0.000496
OL1 2,0.000061,0.004776
OL1 3,0.000070,0.000265
OL1 4,0.000055,0.000210
OL1 9,0.000318,0.001205
OL10 1,0.000532,0.000583
OL10 2,0.000377,0.000413
OL10 3,0.000372,0.000408
OL10 4,0.011775,0.011807
OL10 9,0.004258,0.004666
OL11 1,0.000156,0.007487
OL11 2,0.000100,0.030552
OL11 3,0.000115,0.001303
OL11 4,0.006007,0.025206
OL11 5,0.000089,0.010747
OL12 0,0.000602,0.003688
OL12 6,0.004267,0.021873
OL12 7,0.004299,0.010590
OL12 8,0.015994,0.119281
OL12 9,0.004187,0.032619
OL13 0,0.045586,0.086860
OL13 3,0.009863,0.023040
OL13 8,0.001534,0.003584
OL13 9,0.009020,0.037717
OL14 5,0.418011,0.434812
OL14 6,0.136962,0.156663
OL14 7,0.240618,0.292914
OL14 8,0.108168,0.124425
OL14 9,0.218212,0.243789
OL15 0,0.008263,0.015724
OL15 8,0.071722,0.076816
OL15 9,0.100381,0.110553
OL16 1,0.061998,0.165788
OL16 2,0.029187,0.134270
OL16 3,0.025453,0.042479
OL16 4,0.040834,0.093995
OL16 5,0.003530,0.011683
OL16 9,0.015442,0.551113
OL2 5,0.001381,0.001788
OL2 6,0.001184,0.001534
OL2 7,0.024719,0.025104
OL2 8,0.058263,0.083021
OL3 5,0.028624,0.041847
OL3 6,0.022659,0.127268
OL3 7,0.012221,0.061724
OL4 1,0.000479,0.009943
OL4 2,0.000419,0.000598
OL4 3,0.000528,0.000753
OL4 4,0.017537,0.017725
OL4 5,0.004504,0.004684
OL5 0,0.001148,0.003542
OL5 9,0.020439,0.066241
OL6 0,0.002785,0.004284
OL6 6,0.008601,0.012911
OL6 7,0.000313,0.000481
OL6 8,0.000203,0.000312
OL6 9,0.000216,0.000332
OL7 0,0.000107,0.000181
OL7 9,0.000091,0.000155
OL8 1,0.000051,0.000086
OL8 2,0.000044,0.000075
OL8 3,0.000046,0.000079
OL8 4,0.000059,0.000100
OL9 0,0.000046,0.000078
OL9 6,0.000055,0.000094
OL9 7,0.000050,0.000086
OL9 8,0.000051,0.000086
OL9 9,0.000036,0.000061
OX1 1,0.030517,0.296311
OX1 2,0.030673,0.113606
OX1 3,0.042254,0.069938
OX1 4,0.469180,0.660144
OX1 5,0.037165,0.053061
OX1 9,0.062741,0.118739
OX10 0,0.010577,0.014190
OX10 1,0.014228,0.053248
OX10 6,0.015637,0.040383
OX10 7,0.027100,0.108025
OX10 8,0.015230,0.067100
OX10 9,0.005037,0.051235
OX11 0,0.000463,0.002021
OX11 1,0.005491,0.023948
OX11 6,0.000555,0.002419
OX11 7,0.013932,0.086369
OX11 8,0.000495,0.002158
OX11 9,0.007326,0.008608
OX12 0,0.019568,0.027520
OX12 2,0.009277,0.014634
OX12 7,0.014680,0.019782
OX12 8,0.000780,0.001230
OX12 9,0.003387,0.009408
OX13 5,0.019611,0.019683
OX13 6,0.038646,0.038707
OX14 1,0.023330,0.034904
OX14 2,0.011927,0.017776
OX14 3,0.046847,0.110765
OX14 4,0.020711,0.040063
OX14 5,0.078224,0.334801
OX14 9,0.014196,0.041170
OX15 0,0.000425,0.000678
OX15 4,0.000185,0.003584
OX15 5,0.003941,0.004065
OX15 6,0.005254,0.005420
OX16 0,0.000468,0.001441
OX16 1,0.000443,0.004838
OX16 2,0.058424,0.060601
OX16 3,0.001150,0.012552
OX16 4,0.001171,0.012782
OX16 5,0.007229,0.098675
OX16 6,0.002660,0.008194
OX16 9,0.000371,0.001143
OX17 1,0.012369,0.016662
OX17 2,0.000878,0.001341
OX17 3,0.020748,0.033130
OX18 1,0.001356,0.001922
OX18 2,0.048552,0.056972
OX18 3,0.001226,0.001738
OX18 4,0.015499,0.034748
OX18 9,0.016616,0.023546
OX2 0,0.451565,0.635285
OX2 6,0.011490,0.106661
OX2 7,0.013873,0.017881
OX2 8,0.030393,0.058762
OX2 9,0.009316,0.013123
OX20 1,0.003817,0.003917
OX25 1,0.002021,0.028751
OX25 2,0.018720,0.025614
OX25 3,0.002871,0.005769
OX25 4,0.001839,0.003695
OX25 5,0.001023,0.008305
OX25 6,0.014919,0.017037
OX26 1,0.007075,0.007276
OX26 2,0.000402,0.000532
OX26 3,0.000631,0.000835
OX26 4,0.000766,0.001014
OX26 5,0.018586,0.019114
OX26 6,0.007708,0.011499
OX26 9,0.004829,0.006387
OX27 0,0.000248,0.000522
OX27 7,0.000145,0.000306
OX27 8,0.000110,0.000233
OX27 9,0.000339,0.000715
OX28 1,0.055104,0.070937
OX28 2,0.010982,0.050409
OX28 3,0.004814,0.022097
OX28 4,0.003224,0.115716
OX28 5,0.002020,0.009271
OX28 6,0.007345,0.182680
OX28 9,0.007640,0.035067
OX29 0,0.016015,0.016967
OX29 4,0.044259,0.048852
OX29 5,0.093290,0.105252
OX29 6,0.003823,0.004515
OX29 7,0.025893,0.035745
OX29 8,0.002082,0.002459
OX29 9,0.004078,0.004816
OX3 0,0.017504,0.034837
OX3 7,0.000524,0.000886
OX3 8,0.000511,0.000866
OX3 9,0.007323,0.007634
OX33 1,0.003746,0.007501
OX39 4,0.000098,0.000206
OX4 1,0.009157,0.018928
OX4 2,0.001157,0.002947
OX4 3,0.017983,0.028206
OX4 4,0.020258,0.037784
OX4 6,0.028940,0.104669
OX4 7,0.001795,0.023802
OX4 9,0.014002,0.035656
OX44 7,0.018123,0.018218
OX44 9,0.008810,0.008963
OX49 5,0.000121,0.009009
OX5 1,0.003895,0.015395
OX5 2,0.003745,0.007810
OX5 3,0.000491,0.008508
OX5 9,0.003559,0.011682
OX7 3,0.004753,0.005302
OX7 4,0.008284,0.009242
OX7 5,0.003468,0.003869
OX7 6,0.019233,0.041400
OX7 7,0.012691,0.014157
OX7 9,0.009646,0.016540
OX9 0,0.000679,0.001432
OX9 2,0.000082,0.000172
OX9 3,0.000043,0.000090
OX9 7,0.000134,0.000283
PA1 1,0.066710,0.202468
PA1 2,0.046996,0.073526
PA1 3,0.004149,0.009800
PA10 2,0.060827,0.061370
PA11 3,0.019926,0.044608
PA12 4,0.078915,0.183408
PA13 4,0.015040,0.015289
PA14 5,0.071792,0.089817
PA14 6,0.003806,0.004844
PA15 1,0.191659,0.223408
PA15 2,0.048902,0.111452
PA15 3,0.011917,0.016902
PA15 4,0.011362,0.013969
PA15 9,0.025323,0.035917
PA16 0,0.001770,0.012160
PA16 7,0.041620,0.042131
PA16 8,0.032014,0.037490
PA16 9,0.047681,0.048690
PA17 5,0.043076,0.044605
PA18 6,0.002814,0.004655
PA19 1,0.014484,0.025327
PA2 0,0.006248,0.012828
PA2 6,0.049999,0.054981
PA2 7,0.102432,0.125489
PA2 8,0.008883,0.009754
PA2 9,0.125128,0.141764
PA20 0,0.156393,0.215913
PA20 9,0.115914,0.128961
PA21 2,0.107158,0.130688
PA22 3,0.016366,0.073788
PA23 7,0.063731,0.092562
PA23 8,0.044979,0.105590
PA23 9,0.053239,0.098759
PA24 8,0.060342,0.115346
PA25 8,0.035764,0.059166
PA26 8,0.022496,0.037216
PA27 8,0.078377,0.085072
PA28 6,0.105573,0.137822
PA29 6,0.064987,0.116677
PA3 1,0.011430,0.042292
PA3 2,0.008485,0.025260
PA3 3,0.034826,0.057157
PA3 4,0.017900,0.032367
PA3 9,0.005395,0.748131
PA30 8,0.046591,0.091534
PA31 8,0.064527,0.093948
PA31 9,0.018712,0.027514
PA32 8,0.238429,0.240885
PA33 1,0.036618,0.041774
PA34 4,0.142708,0.201647
PA34 5,0.089801,0.156500
PA34 9,0.119627,0.179847
PA35 1,0.075184,0.102051
PA36 4,0.232129,0.318490
PA37 1,0.021620,0.032647
