name,burglaries,months
WC1A 2,49,36
WC1B 3,73,36
WC1B 4,22,36
WC1B 5,25,36
WC1E 6,37,36
WC1E 7,39,36
WC1H 0,46,36
WC1H 8,44,36
WC1H 9,111,36
WC1N 1,53,36
WC1N 2,44,36
WC1N 3,62,36
WC1R 4,48,36
WC1R 5,16,36
WC1V 6,58,36
WC1V 7,9,36
WC1X 0,59,36
WC1X 8,64,36
WC1X 9,102,36
WC2A 1,11,36
WC2A 2,7,36
WC2A 3,47,36
WC2B 4,45,36
WC2B 5,108,36
WC2B 6,28,36
WC2E 7,52,36
WC2E 8,37,36
WC2E 9,74,36
WC2H 0,49,36
WC2H 7,96,36
WC2H 8,63,36
WC2H 9,151,36
WC2N 4,62,36
WC2N 5,17,36
WC2N 6,32,36
WC2R 0,30,36
WC2R 1,9,36
WC2R 2,4,36
WC2R 3,17,36
WD17 1,108,36
WD17 2,142,36
WD17 3,41,36
WD17 4,85,36
WD18 0,106,36
WD18 1,0,36
WD18 6,29,36
WD18 7,71,36
WD18 8,8,36
WD18 9,12,36
WD19 4,76,36
WD19 5,60,36
WD19 6,86,36
WD19 7,76,36
WD23 1,98,36
WD23 2,61,36
WD23 3,59,36
WD23 4,41,36
WD23 9,0,36
WD24 4,44,36
WD24 5,61,36
WD24 6,56,36
WD24 7,45,36
WD25 0,53,36
WD25 7,73,36
WD25 8,31,36
WD25 9,88,36
WD3 0,0,36
WD3 1,63,36
WD3 3,61,36
WD3 4,60,36
WD3 5,98,36
WD3 6,13,36
WD3 7,22,36
WD3 8,46,36
WD3 9,34,36
WD4 8,91,36
WD4 9,53,36
WD5 0,99,36
WD6 1,123,36
WD6 2,129,36
WD6 3,85,36
WD6 4,83,36
WD6 5,127,36
WD6 9,0,36
WD7 0,0,36
WD7 7,48,36
WD7 8,70,36
WD7 9,39,36
WF1 1,161,36
WF1 2,122,36
WF1 3,147,36
WF1 4,212,36
WF1 5,254,36
WF1 9,0,36
WF10 1,139,36
WF10 2,186,36
WF10 3,206,36
WF10 4,224,36
WF10 5,260,36
WF10 9,0,36
WF11 0,111,36
WF11 8,126,36
WF11 9,45,36
WF12 0,81,36
WF12 7,104,36
WF12 8,102,36
WF12 9,65,36
WF13 1,133,36
WF13 2,118,36
WF13 3,186,36
WF13 4,111,36
WF13 9,0,36
WF14 0,70,36
WF14 8,46,36
WF14 9,90,36
WF15 6,80,36
WF15 7,56,36
WF15 8,46,36
WF16 0,87,36
WF16 9,104,36
WF17 0,93,36
WF17 1,0,36
WF17 5,102,36
WF17 6,75,36
WF17 7,93,36
WF17 8,99,36
WF17 9,99,36
WF2 0,108,36
WF2 6,116,36
WF2 7,166,36
WF2 8,200,36
WF2 9,166,36
WF3 1,149,36
WF3 2,89,36
WF3 3,108,36
WF3 4,71,36
WF4 1,82,36
WF4 2,98,36
WF4 3,82,36
WF4 4,65,36
WF4 5,71,36
WF4 6,42,36
WF5 0,80,36
WF5 5,0,36
WF5 8,75,36
WF5 9,121,36
WF6 1,112,36
WF6 2,122,36
WF7 5,90,36
WF7 6,37,36
WF7 7,80,36
WF8 1,133,36
WF8 2,167,36
WF8 3,100,36
WF8 4,95,36
WF8 9,0,36
WF9 1,107,36
WF9 2,258,36
WF9 3,179,36
WF9 4,185,36
WF9 5,57,36
WN1 1,0,36
WN1 2,0,36
WN1 3,0,36
WN1 9,0,36
WN2 1,0,36
WN2 2,0,36
WN2 3,0,36
WN2 4,0,36
WN2 5,0,36
WN3 4,1,36
WN3 5,0,36
WN3 6,0,36
WN4 0,34,36
WN4 8,0,36
WN4 9,2,36
WN5 0,0,36
WN5 7,40,36
WN5 8,1,36
WN5 9,0,36
WN6 0,1,36
WN6 7,0,36
WN6 8,1,36
WN6 9,19,36
WN7 1,0,36
WN7 2,0,36
WN7 3,0,36
WN7 4,0,36
WN7 5,0,36
WN7 9,0,36
WN8 0,60,36
WN8 1,0,36
WN8 6,182,36
WN8 7,29,36
WN8 8,110,36
WN8 9,175,36
WR1 1,91,36
WR1 2,114,36
WR1 3,87,36
WR1 9,1,36
WR10 1,86,36
WR10 2,108,36
WR10 3,51,36
WR10 9,0,36
WR11 1,73,36
WR11 2,98,36
WR11 3,61,36
WR11 4,149,36
WR11 7,103,36
WR11 8,66,36
WR11 9,0,36
WR12 7,86,36
WR13 5,35,36
WR13 6,52,36
WR14 1,112,36
WR14 2,108,36
WR14 3,68,36
WR14 4,75,36
WR14 9,0,36
WR15 8,71,36
WR2 4,87,36
WR2 5,179,36
WR2 6,93,36
WR3 7,100,36
WR3 8,146,36
WR4 0,52,36
WR4 9,263,36
WR5 1,106,36
WR5 2,109,36
WR5 3,107,36
WR6 5,60,36
WR6 6,107,36
WR7 4,99,36
WR8 0,63,36
WR8 9,34,36
WR9 0,108,36
WR9 1,0,36
WR9 7,98,36
WR9 8,108,36
WR9 9,60,36
WS1 1,151,36
WS1 2,139,36
WS1 3,205,36
WS1 4,99,36
WS1 9,0,36
WS10 0,177,36
WS10 1,0,36
WS10 7,194,36
WS10 8,249,36
WS10 9,230,36
WS11 0,72,36
WS11 1,88,36
WS11 4,23,36
WS11 5,38,36
WS11 6,28,36
WS11 7,25,36
WS11 8,24,36
WS11 9,56,36
WS12 0,9,36
WS12 1,28,36
WS12 2,24,36
WS12 3,18,36
WS12 4,70,36
WS13 2,0,36
WS13 6,98,36
WS13 7,66,36
WS13 8,67,36
WS14 0,64,36
WS14 4,0,36
WS14 9,113,36
WS15 1,85,36
WS15 2,138,36
WS15 3,36,36
WS15 4,46,36
WS15 9,0,36
WS2 0,117,36
WS2 7,150,36
WS2 8,302,36
WS2 9,214,36
WS3 1,168,36
WS3 2,186,36
WS3 3,216,36
WS3 4,108,36
WS3 5,31,36
WS4 1,142,36
WS4 2,88,36
WS5 3,98,36
WS5 4,147,36
WS6 6,87,36
WS6 7,37,36
WS6 9,0,36
WS7 0,29,36
WS7 1,34,36
WS7 2,32,36
WS7 3,28,36
WS7 4,43,36
WS7 9,15,36
WS8 6,102,36
WS8 7,106,36
WS9 0,127,36
WS9 1,0,36
WS9 8,148,36
WS9 9,119,36
WV1 1,98,36
WV1 2,148,36
WV1 3,134,36
WV1 4,161,36
WV1 9,0,36
WV10 0,181,36
WV10 6,178,36
WV10 7,80,36
WV10 8,146,36
WV10 9,176,36
WV11 1,155,36
WV11 2,114,36
WV11 3,122,36
WV11 9,0,36
WV12 4,117,36
WV12 5,160,36
WV13 1,179,36
WV13 2,198,36
WV13 3,146,36
WV14 0,233,36
WV14 4,0,36
WV14 6,105,36
WV14 7,63,36
WV14 8,191,36
WV14 9,212,36
WV15 5,43,36
WV15 6,74,36
WV16 4,82,36
WV16 5,25,36
WV16 6,43,36
WV16 9,0,36
WV2 1,53,36
WV2 2,143,36
WV2 3,69,36
WV2 4,83,36
WV3 0,115,36
WV3 7,91,36
WV3 8,45,36
WV3 9,98,36
WV4 4,131,36
WV4 5,94,36
WV4 6,127,36
WV5 0,44,36
WV5 5,0,36
WV5 7,53,36
WV5 8,31,36
WV5 9,30,36
WV6 0,148,36
WV6 6,0,36
WV6 7,92,36
WV6 8,104,36
WV6 9,103,36
WV7 3,35,36
WV8 1,88,36
WV8 2,22,36
WV9 5,57,36
YO1 0,0,36
YO1 6,53,36
YO1 7,66,36
YO1 8,87,36
YO1 9,94,36
YO10 3,105,36
YO10 4,66,36
YO10 5,79,36
YO11 1,98,36
YO11 2,116,36
YO11 3,64,36
YO11 9,0,36
YO12 4,56,36
YO12 5,48,36
YO12 6,54,36
YO12 7,79,36
YO13 0,25,36
YO13 9,21,36
YO14 0,22,36
YO14 9,40,36
YO15 1,21,36
YO15 2,129,36
YO15 3,88,36
YO15 9,0,36
YO16 4,102,36
YO16 6,25,36
YO16 7,75,36
YO17 1,0,36
YO17 6,21,36
YO17 7,35,36
YO17 8,22,36
YO17 9,36,36
YO18 7,37,36
YO18 8,28,36
YO18 9,0,36
YO19 4,10,36
YO19 5,20,36
YO19 6,39,36
YO21 1,44,36
YO21 2,49,36
YO21 3,35,36
YO21 9,0,36
YO22 4,33,36
YO22 5,20,36
YO23 1,118,36
YO23 2,22,36
YO23 3,22,36
YO23 7,3,36
YO24 1,48,36
YO24 2,53,36
YO24 3,161,36
YO24 4,90,36
YO25 1,0,36
YO25 3,17,36
YO25 4,23,36
YO25 5,37,36
YO25 6,27,36
YO25 8,48,36
YO25 9,41,36
YO26 0,0,36
YO26 4,63,36
YO26 5,83,36
YO26 6,35,36
YO26 7,17,36
YO26 8,19,36
YO26 9,5,36
YO30 1,8,36
YO30 2,3,36
YO30 4,45,36
YO30 5,45,36
YO30 6,135,36
YO30 7,60,36
YO31 0,41,36
YO31 1,23,36
YO31 6,0,36
YO31 7,91,36
YO31 8,89,36
YO31 9,50,36
YO32 2,19,36
YO32 3,14,36
YO32 4,19,36
YO32 5,12,36
YO32 9,40,36
YO41 1,15,36
YO41 4,11,36
YO41 5,8,36
YO42 1,6,36
YO42 2,35,36
YO42 4,25,36
YO42 9,0,36
YO43 3,37,36
YO43 4,17,36
YO51 9,63,36
YO60 6,3,36
YO60 7,16,36
YO61 1,28,36
YO61 2,4,36
YO61 3,43,36
YO61 4,7,36
YO62 4,7,36
YO62 5,26,36
YO62 6,20,36
YO62 7,8,36
YO7 1,51,36
YO7 2,19,36
YO7 3,25,36
YO7 4,13,36
YO7 9,0,36
YO8 1,0,36
YO8 3,22,36
YO8 4,71,36
YO8 5,46,36
YO8 6,27,36
YO8 8,86,36
YO8 9,44,36
ZE1 0,0,36
ZE1 9,0,36
ZE2 9,0,36
ZE3 9,0,36
