name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
PA6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA60,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA62,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA65,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA69,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA70,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA71,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA73,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA75,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PA80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PE1,0.044291,0.188427,0.020654,0.102047,0.001899,0.040070,0.000940,0.026041,0.000930,0.000946,postcode
PE2,0.058155,0.172132,0.015727,0.072774,0.001154,0.013446,0.000014,0.001182,0.000003,0.000022,postcode
PE3,0.026113,0.101367,0.003756,0.049762,0.000077,0.006958,0.000021,0.001778,0.000005,0.000032,postcode
PE4,0.021449,0.090068,0.004520,0.027957,0.000093,0.000390,0.000026,0.000144,0.000006,0.000039,postcode
PE5,0.024594,0.114424,0.003729,0.042344,0.000657,0.002754,0.000180,0.001017,0.000042,0.000275,postcode
PE6,0.012082,0.052250,0.003095,0.016120,0.000044,0.000185,0.000012,0.000068,0.000003,0.000019,postcode
PE7,0.049576,0.109590,0.017048,0.061261,0.001567,0.018526,0.000775,0.009244,0.000002,0.000781,postcode
PE8,0.045905,0.085068,0.020470,0.049393,0.003158,0.009561,0.000020,0.001655,0.000005,0.000030,postcode
PE9,0.050046,0.119452,0.018013,0.067067,0.004977,0.016958,0.000999,0.004016,0.000003,0.002978,postcode
PE10,0.044049,0.142012,0.011841,0.075940,0.001499,0.014607,0.000018,0.001536,0.000004,0.000028,postcode
PE11,0.012038,0.090309,0.004025,0.028292,0.000036,0.000914,0.000010,0.000055,0.000002,0.000015,postcode
PE12,0.009873,0.045797,0.000980,0.011624,0.000036,0.000926,0.000010,0.000056,0.000002,0.000015,postcode
PE13,0.013529,0.084518,0.002995,0.030281,0.000043,0.002014,0.000012,0.000984,0.000003,0.000018,postcode
PE14,0.002432,0.036385,0.000369,0.018115,0.000065,0.003058,0.000018,0.001493,0.000004,0.000027,postcode
PE15,0.049389,0.140314,0.017952,0.060713,0.003363,0.009046,0.001118,0.002287,0.000003,0.000022,postcode
PE16,0.046813,0.105156,0.013539,0.050814,0.000148,0.006970,0.000041,0.000229,0.000010,0.000062,postcode
PE19,0.056627,0.133484,0.027044,0.073407,0.002405,0.017518,0.000010,0.001636,0.000002,0.000015,postcode
PE20,0.009035,0.041076,0.000416,0.014161,0.000073,0.001880,0.000020,0.001686,0.000005,0.000031,postcode
PE21,0.023664,0.093864,0.007596,0.034013,0.000043,0.002018,0.000012,0.000066,0.000003,0.000018,postcode
PE22,0.013707,0.039699,0.006715,0.016590,0.001335,0.004076,0.001292,0.002643,0.000004,0.001300,postcode
PE23,0.039072,0.064824,0.018027,0.037237,0.005078,0.005448,0.000032,0.002661,0.000007,0.000049,postcode
PE24,0.008506,0.055778,0.002267,0.016140,0.000084,0.002143,0.000023,0.000129,0.000005,0.000035,postcode
PE25,0.027851,0.100316,0.007426,0.040912,0.000066,0.000276,0.000018,0.000102,0.000004,0.000028,postcode
PE26,0.070016,0.133833,0.029489,0.070697,0.005358,0.016219,0.000033,0.005425,0.000008,0.002669,postcode
PE27,0.125922,0.290194,0.035808,0.195179,0.000087,0.017092,0.000024,0.000134,0.000006,0.000036,postcode
PE28,0.064620,0.141587,0.033500,0.078620,0.014495,0.025909,0.006297,0.016398,0.001889,0.010704,postcode
PE29,0.143731,0.265953,0.049490,0.121787,0.010593,0.029503,0.001186,0.009452,0.000004,0.002365,postcode
PE30,0.037507,0.138411,0.009442,0.062872,0.000877,0.004355,0.000011,0.000061,0.000003,0.000016,postcode
PE31,0.011940,0.043471,0.005850,0.021118,0.000052,0.002440,0.000014,0.000080,0.000003,0.000022,postcode
PE32,0.027408,0.070580,0.008617,0.032744,0.001713,0.005230,0.001658,0.001755,0.000005,0.000032,postcode
PE33,0.026522,0.063173,0.005872,0.026990,0.001882,0.003949,0.000023,0.000130,0.000005,0.000035,postcode
PE34,0.006062,0.044424,0.004999,0.015467,0.000103,0.000432,0.000028,0.000159,0.000007,0.000043,postcode
PE35,0.024069,0.068520,0.008541,0.032464,0.001504,0.006308,0.000412,0.002329,0.000097,0.000631,postcode
PE36,0.041156,0.084204,0.012769,0.032953,0.003134,0.006574,0.000038,0.003210,0.000009,0.000059,postcode
PE37,0.015580,0.039548,0.000611,0.013872,0.000108,0.000452,0.000030,0.000167,0.000007,0.000045,postcode
PE38,0.024420,0.064707,0.008866,0.024961,0.004255,0.004565,0.000027,0.000150,0.000006,0.000041,postcode
PH1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PH50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,postcode
PL1,0.086219,0.182744,0.055277,0.132925,0.013489,0.053906,0.003703,0.024497,0.001245,0.011034,postcode
PL2,0.047002,0.117607,0.029591,0.070429,0.007748,0.017186,0.004642,0.007804,0.001560,0.004670,postcode
PL3,0.024083,0.106216,0.012026,0.056142,0.000107,0.013281,0.000058,0.003030,0.000031,0.000084,postcode
PL4,0.068787,0.175132,0.041162,0.106204,0.017355,0.039774,0.012380,0.022332,0.009891,0.018568,postcode
PL5,0.033943,0.091546,0.014754,0.036528,0.000082,0.002488,0.000044,0.001226,0.000024,0.001167,postcode
PL6,0.027375,0.084761,0.015155,0.040523,0.000074,0.004194,0.000040,0.002080,0.000022,0.000058,postcode
PL7,0.046755,0.107571,0.020675,0.048564,0.004133,0.009754,0.000054,0.002838,0.000029,0.001423,postcode
PL8,0.020379,0.075173,0.010156,0.036430,0.003228,0.018789,0.003124,0.006341,0.003069,0.003179,postcode
PL9,0.031071,0.075301,0.019924,0.042162,0.003983,0.017846,0.001994,0.006952,0.000999,0.002990,postcode
PL10,0.060441,0.133500,0.027600,0.072468,0.000384,0.011573,0.000207,0.005701,0.000112,0.000301,postcode
PL11,0.034665,0.073625,0.018771,0.044504,0.006102,0.006637,0.006001,0.006211,0.003005,0.003114,postcode
PL12,0.018163,0.056696,0.008409,0.030476,0.001416,0.009561,0.001371,0.002782,0.000029,0.000077,postcode
PL13,0.053937,0.122523,0.025810,0.081930,0.000170,0.011920,0.000091,0.009323,0.000050,0.002401,postcode
PL14,0.018364,0.058683,0.010149,0.027499,0.001051,0.004161,0.001017,0.002064,0.000999,0.002012,postcode
PL15,0.025662,0.076583,0.007879,0.033495,0.002561,0.005255,0.001284,0.002607,0.000027,0.000072,postcode
PL16,0.021106,0.060852,0.002895,0.031298,0.000567,0.001944,0.000305,0.000846,0.000166,0.000445,postcode
PL17,0.013271,0.066588,0.007757,0.043879,0.000172,0.000589,0.000092,0.000256,0.000050,0.000135,postcode
PL18,0.039781,0.085498,0.017813,0.041184,0.004369,0.005108,0.000164,0.000454,0.000089,0.000239,postcode
PL19,0.054417,0.131705,0.009441,0.084514,0.001590,0.004818,0.000060,0.001644,0.000032,0.001566,postcode
PL20,0.039820,0.072859,0.019889,0.044313,0.003975,0.006239,0.001993,0.002130,0.001958,0.002028,postcode
PL21,0.031352,0.079989,0.014151,0.043939,0.003129,0.009437,0.003077,0.004693,0.001541,0.004613,postcode
PL22,0.042548,0.121880,0.001661,0.057093,0.000325,0.009812,0.000175,0.000485,0.000095,0.000255,postcode
PL23,0.047237,0.145336,0.028936,0.102857,0.005779,0.022885,0.005593,0.005977,0.005494,0.005692,postcode
PL24,0.036111,0.129271,0.019860,0.100116,0.000276,0.019397,0.000149,0.011482,0.000081,0.000217,postcode
PL25,0.051304,0.117768,0.021669,0.046470,0.002744,0.005630,0.000053,0.000148,0.000029,0.000078,postcode
PL26,0.050592,0.112743,0.024732,0.057604,0.005608,0.012438,0.003359,0.004543,0.001129,0.002275,postcode
PL27,0.041798,0.111353,0.020880,0.064302,0.006872,0.015610,0.001754,0.006934,0.001723,0.003472,postcode
PL28,0.029161,0.104990,0.012667,0.064162,0.000280,0.004707,0.000151,0.000418,0.000082,0.000220,postcode
PL29,0.073241,0.177626,0.017495,0.115586,0.000947,0.028565,0.000510,0.014071,0.000277,0.013401,postcode
PL30,0.026310,0.071232,0.007797,0.030483,0.001912,0.009353,0.001851,0.007316,0.000039,0.005443,postcode
PL31,0.037952,0.111177,0.020974,0.058851,0.002171,0.012640,0.002102,0.002246,0.000044,0.000119,postcode
PL32,0.041196,0.111283,0.007313,0.069478,0.005687,0.011940,0.005504,0.011173,0.000116,0.000311,postcode
PL33,0.018413,0.072500,0.014248,0.042591,0.000771,0.002646,0.000415,0.001151,0.000225,0.000605,postcode
PL34,0.078647,0.131641,0.044264,0.102337,0.000756,0.022794,0.000407,0.001128,0.000221,0.000593,postcode
PL35,0.047861,0.090325,0.013821,0.051313,0.000748,0.002566,0.000403,0.001116,0.000219,0.000587,postcode
PO1,0.063579,0.217431,0.023720,0.117850,0.001270,0.013704,0.000015,0.003731,0.000005,0.001247,postcode
PO2,0.024821,0.076722,0.008346,0.036935,0.000043,0.002844,0.000016,0.000044,0.000006,0.000018,postcode
PO3,0.020257,0.081052,0.012318,0.034527,0.000075,0.007323,0.000028,0.002408,0.000010,0.002363,postcode
PO4,0.034391,0.120176,0.017784,0.055973,0.001382,0.008221,0.001355,0.001383,0.000006,0.000018,postcode
PO5,0.049381,0.179413,0.023088,0.084308,0.001559,0.013809,0.001528,0.003071,0.000006,0.000020,postcode
PO6,0.021854,0.081877,0.005865,0.033088,0.000036,0.003487,0.000013,0.000037,0.000005,0.000015,postcode
PO7,0.068243,0.130356,0.031656,0.069147,0.002443,0.013007,0.001621,0.002444,0.000003,0.001623,postcode
PO8,0.055204,0.110852,0.016196,0.063279,0.001170,0.006963,0.001147,0.002305,0.001139,0.001149,postcode
PO9,0.059204,0.122924,0.016151,0.048419,0.001702,0.004306,0.000847,0.000865,0.000841,0.000849,postcode
PO10,0.013971,0.054295,0.005281,0.018990,0.001659,0.001835,0.001627,0.001661,0.000007,0.001629,postcode
PO11,0.005736,0.031495,0.000607,0.008128,0.000069,0.002434,0.000025,0.000070,0.000009,0.000029,postcode
PO12,0.026498,0.071552,0.006014,0.027571,0.000031,0.003006,0.000011,0.000032,0.000004,0.000013,postcode
PO13,0.009649,0.041118,0.002866,0.017330,0.000040,0.005196,0.000015,0.000041,0.000005,0.000017,postcode
PO14,0.021909,0.057345,0.009378,0.019002,0.003063,0.005193,0.001022,0.002054,0.000004,0.000014,postcode
PO15,0.032003,0.068789,0.014506,0.023712,0.001456,0.007252,0.001427,0.001457,0.000006,0.001430,postcode
PO16,0.047257,0.097947,0.019519,0.049405,0.005093,0.011277,0.001024,0.003070,0.001016,0.001026,postcode
PO17,0.033496,0.079574,0.018007,0.033845,0.008688,0.017597,0.002899,0.008691,0.000012,0.005769,postcode
PO18,0.025164,0.062264,0.013207,0.028182,0.001468,0.008736,0.000017,0.002892,0.000006,0.000019,postcode
PO19,0.027727,0.096498,0.008723,0.037160,0.000027,0.005209,0.000010,0.000876,0.000004,0.000011,postcode
