name,area,households,group,premium,capital,el_total,el_sub,el_wx,el_fl,el_gw,el_th,el_eow,sub_score,wx_score,fl_score,gw_score,f_high,f_low,sw_high,sw_low,gw_frac,sw_depth_m,sw_sev,th_rate,eow_rate,frost_days,wind_ms,gust_rp50,rain10_days,precip_mm,tvar99_vine,tvar99_euler,uplift_pct,el_er,er_score,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,cc_covered,premium_cc,el_total_cc,cc_uplift_pct,country,geol,sup_geol,sup_frac
PE32 1,PE,4221.0,3,107.6,5.1631999,102.4,19.3,12.3,11.9,0.0,15.3,43.7,0.3862,0.2779,0.5056,0.0,0.0662,0.1044,0.0607,0.1237,0.0,0.25,1.0024,0.0044,0.0109,46.2,4.4,146.0,15.7,685.0,8721.0,190.5,9.4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,114.1265,108.7,6.0602,England,WEALDEN GROUP,River Terrace Deposits (Undifferentiated),0.331
PE32 2,PE,2805.0,2,94.2,4.4920001,89.7,10.9,16.3,5.5,0.0,14.0,43.1,0.2056,0.3798,0.3378,0.0,0.0278,0.0321,0.0351,0.064,0.0,0.27,1.0447,0.004,0.0108,42.3,4.7,147.0,16.6,732.0,7344.9,166.8,1.7904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,94.5779,90.1,0.4059,England,none (low-plasticity bedrock),Till,0.8138
PE33 0,PE,3466.0,6,126.9,6.2080002,120.7,38.4,11.8,15.5,0.0,11.6,43.4,0.6513,0.2661,0.5795,0.0,0.0895,0.161,0.0689,0.1426,0.0,0.24,0.9801,0.0034,0.0108,44.1,4.4,146.0,13.2,647.0,10577.5,223.39999,15.8942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,160.8501,153.2,26.7492,England,WEALDEN GROUP,Alluvium,0.6456
PE33 9,PE,3173.0,3,102.5,5.2080998,97.3,15.1,12.3,17.4,0.0,8.3,44.1,0.3132,0.279,0.6237,0.0,0.0988,0.1448,0.1042,0.1864,0.0,0.25,1.0128,0.0024,0.011,48.7,4.5,146.0,14.3,652.0,8382.9,186.5,6.9612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,106.5414,101.1,3.9344,England,GAULT FORMATION AND UPPER GREENSAND FORMATION (UNDIFFERENTIATED),Till,0.4113
PE34 3,PE,2441.0,7,133.9,6.7635002,127.1,41.9,12.5,23.3,0.0,6.6,42.8,0.6961,0.2859,0.7159,0.0,0.1822,0.1931,0.0736,0.1718,0.0,0.18,0.87,0.0019,0.0107,40.7,4.6,144.0,13.0,626.0,11354.5,239.5,16.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,188.5,179.5,40.7944,England,"WEST WALTON FORMATION, AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION (UNDIFFERENTIATED)",Alluvium,0.8956
PE34 4,PE,3674.0,8,148.2,7.3881001,140.8,46.9,14.5,29.6,0.0,7.5,42.3,0.7609,0.3393,0.7906,0.0,0.2498,0.2562,0.0532,0.1468,0.0,0.19,0.872,0.0022,0.0106,37.5,5.0,141.0,13.3,625.0,12603.5,263.89999,15.6016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,230.1743,219.6,55.2932,England,"WEST WALTON FORMATION, AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION (UNDIFFERENTIATED)",Alluvium,0.6957
PE35 6,PE,127.0,1,89.3,5.0212002,84.3,24.5,11.5,5.0,0.0,0.0,43.2,0.4651,0.2545,0.3085,0.0,0.0223,0.0447,0.0201,0.0556,0.0,0.22,0.9437,0.0,0.0108,43.1,4.4,141.0,15.2,676.0,7164.3,169.2,11.8693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.6574,88.4,4.9111,England,LOWER GREENSAND GROUP,Glacial Sand And Gravel,0.0132
PE36 5,PE,1753.0,1,88.7,4.2933998,84.4,8.3,17.0,5.6,0.0,11.2,42.3,0.1197,0.3979,0.3172,0.0,0.0344,0.0409,0.0139,0.0369,0.0,0.29,1.0751,0.0032,0.0106,37.8,5.2,139.0,14.3,687.0,6895.2,157.7,-0.6706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.8908,85.6,1.3489,England,LOWER GREENSAND GROUP,Till,0.1486
PE36 6,PE,1255.0,5,120.3,5.2642002,115.0,8.7,18.7,25.8,0.0,22.0,40.0,0.1422,0.4423,0.7039,0.0,0.2179,0.2508,0.0095,0.0357,0.0,0.23,0.9699,0.0064,0.01,23.6,6.0,137.0,12.7,683.0,9619.5,205.7,0.6106,37.7,0.6008405,0.0036859,0.0120799,0.0039925,0.0127393,0.0010458,0.0176897,0.0014344,0.0184239,0.0,1,130.8799,125.1,8.7843,England,LOWER GREENSAND GROUP,Till,0.3181
PE36 9,PE,31.0,1,86.4,4.6002002,81.8,20.2,19.4,1.6,0.0,0.0,40.6,0.3828,0.4403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0101,27.2,6.1,138.0,13.0,686.0,6740.0,158.2,13.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,86.3259,81.8,-0.0634,England,LOWER GREENSAND GROUP,none mapped,0.0
PE37 7,PE,3095.0,1,86.7,4.0412002,82.7,8.4,13.4,2.4,0.0,13.8,44.7,0.1178,0.3008,0.1689,0.0,0.0,0.0,0.0165,0.0409,0.0,0.21,0.9305,0.004,0.0112,52.1,4.4,146.0,18.2,707.0,6704.1,150.7,1.7048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,86.8971,82.9,0.2198,England,none (low-plasticity bedrock),Till,0.2045
PE37 8,PE,2507.0,1,84.7,4.2716999,80.4,9.6,12.7,5.2,0.0,8.3,44.7,0.1522,0.2855,0.3196,0.0,0.0265,0.0342,0.0248,0.0597,0.0,0.23,0.971,0.0024,0.0112,51.8,4.3,146.0,16.9,709.0,6668.1,153.0,1.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85.1304,80.9,0.5334,England,none (low-plasticity bedrock),Till,0.4362
PE38 0,PE,2142.0,8,149.5,6.8264999,142.6,53.1,11.0,15.4,0.0,19.9,43.2,0.8318,0.2455,0.6292,0.0,0.0651,0.112,0.1532,0.2837,0.0,0.21,0.9194,0.0058,0.0108,43.2,4.4,142.0,12.8,598.0,12409.5,254.0,20.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,166.7835,159.1,11.5811,England,"WEST WALTON FORMATION, AMPTHILL CLAY FORMATION AND KIMMERIDGE CLAY FORMATION (UNDIFFERENTIATED)",Alluvium,0.0633
PE38 8,PE,129.0,4,112.9,6.098,106.8,46.1,11.5,6.0,0.0,0.0,43.2,0.75,0.2558,0.404,0.0,0.0,0.0,0.115,0.1725,0.0,0.22,1.0146,0.0,0.0108,43.3,4.4,144.0,13.8,612.0,9358.1,207.10001,22.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,112.7858,106.7,-0.074,England,WEALDEN GROUP,none mapped,0.0
PE38 9,PE,5146.0,5,117.4,5.8292999,111.6,38.5,11.6,7.4,0.0,10.7,43.3,0.6493,0.2578,0.416,0.0,0.0372,0.0397,0.0583,0.1218,0.0,0.26,1.0306,0.0031,0.0108,43.8,4.4,144.0,14.0,614.0,9715.5,208.3,16.4887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,123.1719,117.1,4.8987,England,WEALDEN GROUP,Till,0.4133
PE4 5,PE,2482.0,5,118.7,5.7940001,112.9,31.2,10.2,15.9,0.0,11.6,44.1,0.5473,0.2228,0.6054,0.0,0.0988,0.1431,0.08,0.19,0.0,0.18,0.8655,0.0034,0.011,48.3,4.4,140.0,12.6,593.0,9858.6,209.0,14.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,122.0403,116.1,2.8241,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.8305
PE4 6,PE,4474.0,7,132.2,5.3327999,126.9,30.8,9.8,7.3,0.0,35.0,44.0,0.5453,0.2092,0.4657,0.0,0.0108,0.0512,0.1031,0.2394,0.0,0.16,0.8183,0.0101,0.011,47.9,4.3,140.0,12.6,592.0,10381.3,215.2,14.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135.1497,129.7,2.2442,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.4479
PE4 7,PE,5592.0,7,140.6,6.4243002,134.2,52.5,9.7,8.5,0.0,20.0,43.6,0.8213,0.2073,0.4777,0.0,0.0113,0.14,0.0833,0.1841,0.0,0.19,0.8864,0.0058,0.0109,45.5,4.4,138.0,11.8,588.0,11599.4,239.0,19.9366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.8944,138.3,3.0207,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.1595
PE5 7,PE,508.0,7,135.4,5.4554,130.0,16.4,11.0,22.0,0.0,36.3,44.3,0.334,0.2438,0.6651,0.0,0.1608,0.2132,0.0459,0.1059,0.0,0.24,1.0008,0.0105,0.0111,49.6,4.4,142.0,11.0,595.0,10680.9,223.3,6.1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,137.3359,131.8,1.4193,England,INFERIOR OOLITE GROUP,River Terrace Deposits (Undifferentiated),0.3331
PE6 0,PE,3229.0,8,152.3,6.5952001,145.7,47.0,10.0,17.5,0.0,27.8,43.4,0.7553,0.2193,0.646,0.0,0.1102,0.1284,0.1084,0.2334,0.0,0.18,0.8637,0.0081,0.0109,44.5,4.5,136.0,12.0,585.0,12481.3,253.8,17.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.7495,149.0,2.237,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),Alluvium,0.5761
PE6 7,PE,4811.0,7,132.8,6.2754002,126.5,36.7,11.3,18.5,0.0,15.6,44.6,0.6253,0.253,0.6389,0.0,0.1162,0.1758,0.0801,0.1805,0.0,0.21,0.9284,0.0045,0.0111,51.3,4.4,143.0,13.6,602.0,11008.7,230.3,15.1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135.2833,128.9,1.853,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.3221
PE6 8,PE,6013.0,6,128.7,6.4242001,122.2,37.1,10.8,22.0,0.0,8.4,43.8,0.632,0.2401,0.6963,0.0,0.1749,0.1841,0.056,0.1886,0.0,0.15,0.7964,0.0024,0.011,46.9,4.5,141.0,11.6,595.0,10851.2,229.0,14.6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,132.8711,126.2,3.279,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.6305
PE6 9,PE,2814.0,6,129.3,6.1563001,123.1,34.6,11.1,18.9,0.0,14.7,43.7,0.5971,0.2487,0.6308,0.0,0.1344,0.2035,0.0383,0.1361,0.0,0.17,0.833,0.0043,0.0109,45.9,4.5,142.0,12.2,601.0,10759.3,225.2,14.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135.4661,129.0,4.7835,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.7212
PE7 0,PE,451.0,10,197.3,6.7424998,190.5,58.9,8.6,11.3,0.0,68.9,42.9,0.8991,0.1754,0.5624,0.0,0.0,0.0,0.2204,0.3422,0.0,0.25,1.0159,0.02,0.0107,41.3,4.3,132.0,13.7,591.0,14608.9,299.89999,17.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,199.1518,192.3,0.9451,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.0022
PE7 1,PE,5704.0,7,136.6,6.3116999,130.3,35.3,8.4,25.5,0.0,17.8,43.3,0.6045,0.1725,0.7555,0.0,0.1896,0.2242,0.0867,0.2285,0.0,0.17,0.854,0.0051,0.0108,43.8,4.4,130.0,12.0,585.0,11509.6,235.10001,13.2894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,148.815,142.0,8.9271,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.6952
PE7 2,PE,2013.0,8,152.4,6.8471999,145.6,54.4,8.2,17.9,0.0,21.7,43.2,0.8444,0.1664,0.67,0.0,0.1079,0.1334,0.1316,0.2672,0.0,0.18,0.8507,0.0063,0.0108,43.3,4.4,128.0,12.2,581.0,12743.2,257.29999,19.1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,157.4924,150.4,3.3239,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.1328
PE7 3,PE,7054.0,8,143.7,6.6276002,137.0,47.2,8.6,20.1,0.0,17.8,43.4,0.7561,0.1766,0.7035,0.0,0.0844,0.13,0.2005,0.3294,0.0,0.27,1.0484,0.0052,0.0108,44.1,4.5,124.0,11.5,595.0,12077.8,245.60001,17.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147.5631,140.7,2.7104,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),Till,0.5157
PE7 4,PE,75.0,1,87.4,4.9112,82.5,18.6,10.3,9.7,0.0,0.0,44.0,0.3641,0.2241,0.4661,0.0,0.0589,0.0589,0.0627,0.1082,0.0,0.19,0.8989,0.0,0.011,47.8,4.4,138.0,11.0,595.0,7026.9,166.10001,10.5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88.1232,83.2,0.78,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.2755
PE7 5,PE,221.0,10,239.2,10.549,228.7,40.2,8.4,135.9,1.1,0.0,43.1,0.675,0.1729,1.0,1.0,1.0,1.0,0.5191,0.6674,0.02,0.26,1.0297,0.0,0.0108,42.3,4.4,129.0,13.4,590.0,21260.7,397.79999,8.3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,245.5377,234.4,2.6467,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),Till,1.0
PE7 7,PE,23.0,10,411.5,6.6578999,404.8,40.3,9.0,24.8,1.1,286.2,43.4,0.675,0.1892,0.7555,1.0,0.1684,0.172,0.1492,0.2341,0.02,0.22,0.9495,0.0829,0.0109,44.3,4.5,128.0,12.0,595.0,19816.0,514.59998,9.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,414.0267,407.2,0.617,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),Till,1.0
PE7 8,PE,5640.0,9,156.5,6.9243999,149.6,50.7,8.9,22.7,0.0,24.1,43.1,0.7997,0.1875,0.7441,0.0,0.075,0.0845,0.2812,0.397,0.0,0.32,1.1473,0.007,0.0108,42.6,4.4,130.0,12.2,590.0,13045.4,263.0,17.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,160.3218,153.2,2.4579,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),Till,0.3384
PE8 4,PE,2411.0,8,145.3,6.4692998,138.8,22.7,10.9,38.8,0.0,22.4,44.0,0.4413,0.2449,0.8884,0.0,0.3157,0.3377,0.0675,0.1595,0.0,0.16,0.8309,0.0065,0.011,47.6,4.6,135.0,12.6,632.0,12068.3,248.2,9.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,146.472,139.9,0.8216,England,LIAS GROUP,Alluvium,0.2605
PE8 5,PE,1973.0,8,141.1,5.9835,135.1,33.5,11.9,14.9,0.0,30.3,44.5,0.5808,0.2682,0.5563,0.0,0.0988,0.1118,0.062,0.1149,0.0,0.24,0.9793,0.0088,0.0111,50.9,4.5,137.0,15.0,649.0,11253.3,234.2,13.5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,141.8156,135.8,0.4985,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),Till,0.5718
PE8 6,PE,3394.0,6,129.7,5.6015,124.1,24.6,11.8,16.3,0.0,27.8,43.7,0.4639,0.265,0.5754,0.0,0.1131,0.1264,0.0557,0.1069,0.0,0.25,1.0131,0.0081,0.0109,45.8,4.5,144.0,11.4,603.0,10380.1,218.60001,10.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,130.7935,125.2,0.8122,England,INFERIOR OOLITE GROUP,Till,0.2944
PE9 1,PE,4353.0,3,101.9,4.8313999,97.1,17.4,13.8,6.4,0.0,16.4,43.1,0.3511,0.317,0.4019,0.0,0.0204,0.0465,0.0618,0.1476,0.0,0.23,0.9684,0.0047,0.0108,42.3,4.6,147.0,13.9,640.0,8113.6,179.89999,8.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,103.2515,98.4,1.3129,England,INFERIOR OOLITE GROUP,Alluvium,0.116
PE9 2,PE,4642.0,5,116.0,5.6559,110.3,21.1,13.7,19.6,0.0,12.9,43.0,0.4167,0.3182,0.6399,0.0,0.1379,0.148,0.0693,0.1552,0.0,0.26,1.0445,0.0037,0.0107,41.8,4.6,147.0,13.8,646.0,9533.4,206.7,9.6245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,118.2591,112.5,1.9591,England,INFERIOR OOLITE GROUP,Alluvium,0.2966
PE9 3,PE,3033.0,5,120.4,5.2639999,115.2,21.6,13.7,10.5,0.0,26.6,42.8,0.4253,0.3146,0.4669,0.0,0.0715,0.0851,0.0374,0.0797,0.0,0.23,0.9667,0.0077,0.0107,40.8,4.6,147.0,13.7,657.0,9530.1,205.10001,9.1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,122.3929,117.1,1.6331,England,INFERIOR OOLITE GROUP,Alluvium,0.2128
PE9 4,PE,2837.0,6,127.0,5.4973998,121.5,22.4,13.8,14.0,0.0,27.6,43.7,0.4368,0.3182,0.5328,0.0,0.0907,0.1295,0.047,0.09,0.0,0.24,0.9974,0.008,0.0109,46.2,4.7,145.0,13.8,636.0,10051.5,214.8,10.2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,129.0778,123.5,1.6592,England,INFERIOR OOLITE GROUP,River Terrace Deposits (Undifferentiated),0.2471
PH1 0,PH,454.0,1,91.0,4.5394001,86.5,12.6,9.3,6.5,1.0,10.2,47.0,0.227,0.1936,0.3888,1.0,0.0224,0.0392,0.0718,0.0867,0.02,0.0,1.0,0.0029,0.0117,65.8,3.6,139.0,24.0,937.0,7269.6,163.10001,5.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.9374,86.5,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
PH1 1,PH,3691.0,2,98.5,4.9312,93.6,14.2,10.5,10.6,1.1,10.2,47.0,0.277,0.23,0.4768,1.0,0.0611,0.0721,0.0667,0.0954,0.02,0.0,1.0,0.0029,0.0118,66.1,3.7,139.0,25.3,1036.0,7908.1,177.10001,7.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.4745,93.6,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
PH1 2,PH,3753.0,1,90.3,4.5033002,85.8,12.6,9.4,6.2,1.0,10.2,46.4,0.2289,0.1985,0.409,1.0,0.0075,0.0195,0.0977,0.1674,0.02,0.0,1.0,0.0029,0.0116,62.3,3.5,143.0,22.1,937.0,7225.8,161.8,6.5441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.2648,85.8,0.0,Scotland,none (low-plasticity bedrock),Raised Marine Deposits (Undifferentiated),1.0
PH1 3,PH,5051.0,3,103.0,5.1001,97.9,12.2,13.8,12.0,1.2,10.2,48.5,0.237,0.3181,0.5066,1.0,0.0692,0.0887,0.0734,0.0997,0.02,0.0,1.0,0.0029,0.0121,75.1,3.9,137.0,30.8,1077.0,8096.0,184.10001,5.7689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.9369,97.9,0.0,Scotland,none (low-plasticity bedrock),Till,0.9135
PH1 4,PH,2940.0,3,101.5,5.0096002,96.5,11.8,11.7,13.7,1.1,10.2,48.1,0.217,0.2615,0.5326,1.0,0.0842,0.0992,0.0724,0.0962,0.02,0.0,1.0,0.0029,0.012,72.7,3.7,139.0,29.2,1025.0,8087.3,180.8,5.7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,101.482,96.5,0.0,Scotland,none (low-plasticity bedrock),Till,0.821
PH1 5,PH,3503.0,4,113.3,5.5546999,107.8,13.3,8.8,28.5,1.1,10.2,45.8,0.2542,0.1851,0.7946,1.0,0.1606,0.4462,0.0911,0.1832,0.02,0.0,1.0,0.0029,0.0115,58.8,3.5,144.0,19.7,921.0,9454.3,202.0,5.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113.3223,107.8,0.0,Scotland,none (low-plasticity bedrock),Alluvium,1.0
PH10 6,PH,4566.0,2,96.5,4.7813001,91.7,12.2,9.6,10.9,1.0,10.2,47.8,0.2206,0.2036,0.4868,1.0,0.06,0.062,0.081,0.1051,0.02,0.0,1.0,0.0029,0.012,70.8,3.7,141.0,24.9,1002.0,7726.3,172.2,5.8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96.4384,91.7,0.0,Scotland,none (low-plasticity bedrock),Till,0.9381
PH10 7,PH,2799.0,5,116.9,5.6058002,111.3,9.3,24.3,7.4,1.2,10.2,58.9,0.1718,0.5775,0.4199,1.0,0.0282,0.0309,0.0836,0.1162,0.02,0.0,1.0,0.0029,0.0147,137.2,4.7,138.0,50.3,1458.0,8312.2,206.10001,3.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.8791,111.3,0.0,Scotland,none (low-plasticity bedrock),Till,0.5217
PH10 9,PH,47.0,2,93.1,4.6471,88.5,15.2,9.1,6.1,1.0,10.2,46.9,0.285,0.1878,0.4059,1.0,0.0,0.0192,0.1226,0.1226,0.02,0.0,1.0,0.0029,0.0117,65.4,3.3,142.0,23.5,966.0,7476.0,166.60001,9.2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,93.0309,88.5,0.0,Scotland,none (low-plasticity bedrock),Till,1.0
PH11 8,PH,2862.0,3,103.7,5.0960999,98.6,10.3,16.7,8.3,1.2,10.2,52.0,0.1863,0.3921,0.4259,1.0,0.0473,0.0507,0.0592,0.0766,0.02,0.0,1.0,0.0029,0.013,95.7,4.1,141.0,38.2,1180.0,7844.3,185.0,3.2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,103.6465,98.6,0.0,Scotland,none (low-plasticity bedrock),Till,0.5769
PH12 8,PH,1454.0,3,102.3,5.0117998,97.3,11.3,8.8,19.4,1.0,10.2,46.6,0.1914,0.1825,0.6273,1.0,0.1382,0.1515,0.0691,0.0971,0.02,0.0,1.0,0.0029,0.0116,63.3,3.5,143.0,22.8,904.0,8378.7,181.5,4.5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.2301,97.3,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,0.8859
PH13 9,PH,2862.0,3,102.8,5.0611,97.8,12.4,8.4,19.2,1.0,10.2,46.5,0.2249,0.1716,0.621,1.0,0.1381,0.153,0.0632,0.0882,0.02,0.0,1.0,0.0029,0.0116,62.6,3.5,142.0,21.3,888.0,8454.4,182.89999,5.4137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,102.7923,97.8,0.0,Scotland,none (low-plasticity bedrock),Till,0.928
PH14 9,PH,1095.0,3,105.7,5.1578999,100.5,9.8,12.4,20.9,1.2,10.2,46.1,0.1603,0.2836,0.6509,1.0,0.1536,0.1718,0.0653,0.0939,0.02,0.0,1.0,0.0029,0.0115,60.3,4.4,143.0,18.7,813.0,8566.0,187.5,3.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,105.6782,100.5,0.0,Scotland,none (low-plasticity bedrock),Till,0.5997
PH15 2,PH,2784.0,7,132.4,6.1873999,126.3,8.8,36.4,13.3,1.3,10.2,56.4,0.1812,0.8481,0.5661,1.0,0.0689,0.0704,0.1304,0.1633,0.02,0.0,1.0,0.0029,0.0141,122.0,5.9,139.0,73.1,1841.0,9213.1,231.3,3.4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,132.4173,126.3,0.0,Scotland,none (low-plasticity bedrock),Till,0.5454
PH16 5,PH,3550.0,3,106.8,5.1974001,101.6,10.0,14.7,12.2,1.2,10.2,53.4,0.1725,0.3408,0.53,1.0,0.0581,0.0618,0.1168,0.1471,0.02,0.0,1.0,0.0029,0.0133,104.1,3.9,136.0,31.8,1185.0,8181.0,188.8,4.9922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106.7614,101.6,0.0,Scotland,none (low-plasticity bedrock),Till,0.5103
PH16 9,PH,63.0,4,114.5,5.5387998,108.9,7.9,9.6,31.0,1.1,10.2,49.2,0.0961,0.2082,0.7711,1.0,0.2566,0.2985,0.0241,0.0335,0.02,0.0,1.0,0.0029,0.0123,79.0,3.5,137.0,26.2,1210.0,9385.4,203.10001,0.9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,114.4591,108.9,0.0,Scotland,none (low-plasticity bedrock),Glacial Sand And Gravel,1.0
PH17 2,PH,203.0,7,131.6,6.2206998,125.3,9.4,32.3,18.8,1.3,10.2,53.4,0.2001,0.7596,0.69,1.0,0.0997,0.1013,0.1997,0.2436,0.02,0.0,1.0,0.0029,0.0133,104.1,4.5,146.0,56.4,1956.0,9549.9,231.5,4.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131.5571,125.3,0.0,Scotland,none (low-plasticity bedrock),Till,0.6463
